source_record_id,listing_type,title,city,district,community,address,total_price,unit_price,monthly_rent,area,bedroom_count,living_room_count,layout,orientation,floor_description,floor_level,total_floors,decoration,surrounding_description,listing_date,data_source
SYN-RENT-001311,RENT,深圳市南山区3室2厅东南向毛坯房,深圳市,南山区,星河丹堤,人民路125号,,,6886.15,90.09,3,2,3室2厅,SOUTHEAST,中楼层/共9层,MIDDLE,9,ROUGH,公园环绕，环境优美,2024-07-13,SYNTHETIC_CSV_V1
SYN-RENT-001312,RENT,深圳市南山区3室2厅西北向精装房,深圳市,南山区,潜龙曼海宁,科苑路81号,,,10738.15,96.40,3,2,3室2厅,NORTHWEST,中楼层/共7层,MIDDLE,7,REFINED,周边教育资源丰富,2025-10-15,SYNTHETIC_CSV_V1
SYN-RENT-001313,RENT,深圳市盐田区2室2厅朝向未知毛坯房,深圳市,盐田区,华润城,,,,4389.52,92.79,2,2,2室2厅,UNKNOWN,中楼层/共44层,MIDDLE,44,ROUGH,临近商圈，购物便利,2025-07-27,SYNTHETIC_CSV_V1
SYN-RENT-001314,RENT,深圳市福田区3室1厅多面采光简装房,深圳市,福田区,招商海月花园,科苑路149号,,,11576.58,122.65,3,1,3室1厅,MULTIPLE,低楼层/共29层,LOW,29,SIMPLE,周边教育资源丰富,2026-05-04,SYNTHETIC_CSV_V1
SYN-RENT-001315,RENT,深圳市宝安区2室1厅南向简装房,深圳市,宝安区,深业上城,朝阳街142号,,,3832.14,59.64,2,1,2室1厅,SOUTH,中楼层/共15层,MIDDLE,15,SIMPLE,近地铁，周边有商场和学校,2024-02-11,SYNTHETIC_CSV_V1
SYN-RENT-001316,RENT,深圳市罗湖区3室2厅多面采光毛坯房,深圳市,罗湖区,华润深圳湾悦府,开发区大道150号,,,8757.76,128.76,3,2,3室2厅,MULTIPLE,中楼层/共32层,MIDDLE,32,ROUGH,公园环绕，环境优美,2026-08-09,SYNTHETIC_CSV_V1
SYN-RENT-001317,RENT,深圳市龙华区3室1厅西南向毛坯房,深圳市,龙华区,绿景公馆1866,人民路15号,,,4730.94,97.12,3,1,3室1厅,SOUTHWEST,高楼层/共11层,HIGH,11,ROUGH,地铁口步行可达，交通便捷,2026-05-14,SYNTHETIC_CSV_V1
SYN-RENT-001318,RENT,深圳市宝安区3室2厅南向毛坯房,深圳市,宝安区,华润深圳湾悦府,锦绣路122号,,,6254.91,144.86,3,2,3室2厅,SOUTH,低楼层/共44层,LOW,44,ROUGH,公园环绕，环境优美,2026-08-15,SYNTHETIC_CSV_V1
SYN-RENT-001319,RENT,深圳市罗湖区4室2厅西南向精装房,深圳市,罗湖区,华润深圳湾悦府,科苑路119号,,,15218.32,158.88,4,2,4室2厅,SOUTHWEST,中楼层/共32层,MIDDLE,32,REFINED,公园环绕，环境优美,2025-12-01,SYNTHETIC_CSV_V1
SYN-RENT-001320,RENT,深圳市南山区1室1厅北向简装房,深圳市,南山区,幸福里,文化路145号,,,5560.87,50.75,1,1,1室1厅,NORTH,中楼层/共9层,MIDDLE,9,SIMPLE,地铁口步行可达，交通便捷,2025-02-22,SYNTHETIC_CSV_V1
SYN-RENT-001321,RENT,深圳市罗湖区4室3厅多面采光精装房,深圳市,罗湖区,恒裕滨城,文化路141号,,,17187.12,178.42,4,3,4室3厅,MULTIPLE,低楼层/共39层,LOW,39,REFINED,周边教育资源丰富,2024-10-06,SYNTHETIC_CSV_V1
SYN-RENT-001322,RENT,深圳市罗湖区3室2厅南向简装房,深圳市,罗湖区,幸福里,文化路164号,,,9643.41,97.02,3,2,3室2厅,SOUTH,中楼层/共39层,MIDDLE,39,SIMPLE,社区环境安静，附近有公园,2025-07-13,SYNTHETIC_CSV_V1
SYN-RENT-001323,RENT,深圳市宝安区3室2厅东南向简装房,深圳市,宝安区,香蜜湖一号,花园路105号,,,5852.62,120.94,3,2,3室2厅,SOUTHEAST,低楼层/共44层,LOW,44,SIMPLE,地铁口步行可达，交通便捷,2026-01-09,SYNTHETIC_CSV_V1
SYN-RENT-001324,RENT,深圳市福田区2室1厅朝向未知精装房,深圳市,福田区,绿景公馆1866,科苑路104号,,,4315.55,51.57,2,1,2室1厅,UNKNOWN,低楼层/共26层,LOW,26,REFINED,近地铁，周边有商场和学校,2024-02-09,SYNTHETIC_CSV_V1
SYN-RENT-001325,RENT,深圳市罗湖区4室3厅多面采光简装房,深圳市,罗湖区,桃源居,滨河路103号,,,14264.74,175.35,4,3,4室3厅,MULTIPLE,低楼层/共12层,LOW,12,SIMPLE,社区环境安静，附近有公园,2024-08-05,SYNTHETIC_CSV_V1
SYN-RENT-001326,RENT,深圳市南山区3室2厅东向豪装房,深圳市,南山区,香蜜湖一号,长安街41号,,,12485.78,99.22,3,2,3室2厅,EAST,中楼层/共30层,MIDDLE,30,LUXURY,公园环绕，环境优美,2024-04-10,SYNTHETIC_CSV_V1
SYN-RENT-001327,RENT,深圳市龙华区4室3厅东南向简装房,深圳市,龙华区,恒裕滨城,,,,8945.73,168.25,4,3,4室3厅,SOUTHEAST,高楼层/共12层,HIGH,12,SIMPLE,小区绿化好，安静宜居,2024-09-30,SYNTHETIC_CSV_V1
SYN-RENT-001328,RENT,深圳市龙岗区3室2厅东南向简装房,深圳市,龙岗区,水榭春天,朝阳街128号,,,3449.9,78.88,3,2,3室2厅,SOUTHEAST,低楼层/共24层,LOW,24,SIMPLE,地铁口步行可达，交通便捷,2024-12-13,SYNTHETIC_CSV_V1
SYN-RENT-001329,RENT,深圳市罗湖区2室1厅南向未知装修房,深圳市,罗湖区,龙华金茂府,朝阳街118号,,,5141.71,80.02,2,1,2室1厅,SOUTH,低楼层/共35层,LOW,35,UNKNOWN,公交线路较多，生活配套完善,2025-03-13,SYNTHETIC_CSV_V1
SYN-RENT-001330,RENT,深圳市罗湖区2室2厅西南向精装房,深圳市,罗湖区,招商海月花园,科技大道46号,,,9713.23,99.49,2,2,2室2厅,SOUTHWEST,,UNKNOWN,18,REFINED,公园环绕，环境优美,2025-08-31,SYNTHETIC_CSV_V1
SYN-RENT-001331,RENT,深圳市罗湖区3室2厅东南向简装房,深圳市,罗湖区,水榭春天,滨河路116号,,,11445.8,124.73,3,2,3室2厅,SOUTHEAST,中楼层/共16层,MIDDLE,16,SIMPLE,社区环境安静，附近有公园,2024-05-29,SYNTHETIC_CSV_V1
SYN-RENT-001332,RENT,深圳市南山区5室3厅多面采光简装房,深圳市,南山区,星河盛世,创新路113号,,,16319.94,153.53,5,3,5室3厅,MULTIPLE,中楼层/共20层,MIDDLE,20,SIMPLE,周边教育资源丰富,2024-09-03,SYNTHETIC_CSV_V1
SYN-RENT-001333,RENT,深圳市盐田区3室1厅多面采光简装房,深圳市,盐田区,佳兆业城市广场,中山路59号,,,7131.1,128.95,3,1,3室1厅,MULTIPLE,高楼层/共12层,HIGH,12,SIMPLE,小区绿化好，安静宜居,2024-01-01,SYNTHETIC_CSV_V1
SYN-RENT-001334,RENT,深圳市南山区2室1厅东向精装房,深圳市,南山区,深业上城,科技大道23号,,,5120.98,54.09,2,1,2室1厅,EAST,高楼层/共21层,HIGH,21,REFINED,临近商圈，购物便利,2025-01-20,SYNTHETIC_CSV_V1
SYN-RENT-001335,RENT,深圳市罗湖区5室3厅东南向简装房,深圳市,罗湖区,翠竹苑,开发区大道97号,,,23005.41,210.90,5,3,5室3厅,SOUTHEAST,中楼层/共38层,MIDDLE,38,SIMPLE,公园环绕，环境优美,2025-04-17,SYNTHETIC_CSV_V1
SYN-RENT-001336,RENT,深圳市龙华区2室2厅东向豪装房,深圳市,龙华区,云栖花园,中山路48号,,,6735.75,89.68,2,2,2室2厅,EAST,高楼层/共7层,HIGH,7,LUXURY,近地铁，周边有商场和学校,2025-07-08,SYNTHETIC_CSV_V1
SYN-RENT-001337,RENT,深圳市盐田区3室2厅北向豪装房,深圳市,盐田区,金地梅陇镇,,,,6552.81,96.44,3,2,3室2厅,NORTH,低楼层/共45层,LOW,45,LUXURY,临近商圈，购物便利,2024-06-21,SYNTHETIC_CSV_V1
SYN-RENT-001338,RENT,深圳市南山区2室2厅南向简装房,深圳市,南山区,华润城,文化路193号,,,8277.86,73.93,2,2,2室2厅,SOUTH,中楼层/共28层,MIDDLE,28,SIMPLE,公交线路较多，生活配套完善,2026-04-07,SYNTHETIC_CSV_V1
SYN-RENT-001339,RENT,深圳市罗湖区2室2厅朝向未知简装房,深圳市,罗湖区,龙华金茂府,长安街36号,,,9200.04,95.17,2,2,2室2厅,UNKNOWN,高楼层/共19层,HIGH,19,SIMPLE,靠近产业园，通勤方便,2024-12-19,SYNTHETIC_CSV_V1
SYN-RENT-001340,RENT,深圳市盐田区3室1厅多面采光毛坯房,深圳市,盐田区,招商海月花园,长安街29号,,,4081.38,90.28,3,1,3室1厅,MULTIPLE,,UNKNOWN,22,ROUGH,公园环绕，环境优美,2024-02-07,SYNTHETIC_CSV_V1
SYN-RENT-001341,RENT,深圳市南山区5室3厅朝向未知精装房,深圳市,南山区,华润深圳湾悦府,科苑路4号,,,30000.0,253.98,5,3,5室3厅,UNKNOWN,中楼层/共29层,MIDDLE,29,REFINED,近地铁，周边有商场和学校,2025-10-20,SYNTHETIC_CSV_V1
SYN-RENT-001342,RENT,深圳市福田区2室2厅西南向简装房,深圳市,福田区,万科城,解放路30号,,,8015.38,77.23,2,2,2室2厅,SOUTHWEST,高楼层/共11层,HIGH,11,SIMPLE,公交线路较多，生活配套完善,2024-07-01,SYNTHETIC_CSV_V1
SYN-RENT-001343,RENT,深圳市龙岗区3室1厅南向精装房,深圳市,龙岗区,水榭春天,,,,6709.51,115.62,3,1,3室1厅,SOUTH,低楼层/共16层,LOW,16,REFINED,社区环境安静，附近有公园,2025-06-20,SYNTHETIC_CSV_V1
SYN-RENT-001344,RENT,深圳市龙华区2室2厅东南向精装房,深圳市,龙华区,万科广场,中山路123号,,,6483.2,89.71,2,2,2室2厅,SOUTHEAST,中楼层/共10层,MIDDLE,10,REFINED,周边教育资源丰富,2026-08-29,SYNTHETIC_CSV_V1
SYN-RENT-001345,RENT,深圳市龙岗区1室1厅东北向精装房,深圳市,龙岗区,蔚蓝海岸,环城路117号,,,1892.02,33.31,1,1,1室1厅,NORTHEAST,低楼层/共42层,LOW,42,REFINED,小区绿化好，安静宜居,2024-02-29,SYNTHETIC_CSV_V1
SYN-RENT-001346,RENT,深圳市龙华区1室1厅东南向简装房,深圳市,龙华区,绿景公馆1866,友谊路115号,,,2848.0,52.41,1,1,1室1厅,SOUTHEAST,高楼层/共41层,HIGH,41,SIMPLE,公交线路较多，生活配套完善,2026-01-14,SYNTHETIC_CSV_V1
SYN-RENT-001347,RENT,深圳市福田区2室2厅南向精装房,深圳市,福田区,绿景公馆1866,滨河路17号,,,6192.38,66.98,2,2,2室2厅,SOUTH,高楼层/共31层,HIGH,31,REFINED,靠近医院，生活便利,2025-01-08,SYNTHETIC_CSV_V1
SYN-RENT-001348,RENT,深圳市福田区4室3厅南向毛坯房,深圳市,福田区,宏发世纪城,开发区大道1号,,,11300.25,147.19,4,3,4室3厅,SOUTH,低楼层/共37层,LOW,37,ROUGH,靠近医院，生活便利,2026-07-28,SYNTHETIC_CSV_V1
SYN-RENT-001349,RENT,深圳市龙华区3室2厅东北向精装房,深圳市,龙华区,华侨城纯水岸,友谊路102号,,,7716.9,134.27,3,2,3室2厅,NORTHEAST,高楼层/共31层,HIGH,31,REFINED,靠近产业园，通勤方便,2024-03-04,SYNTHETIC_CSV_V1
SYN-RENT-001350,RENT,深圳市龙华区4室2厅南向精装房,深圳市,龙华区,恒裕滨城,人民路168号,,,9628.39,150.72,4,2,4室2厅,SOUTH,低楼层/共31层,LOW,31,REFINED,周边教育资源丰富,2025-07-26,SYNTHETIC_CSV_V1
SYN-RENT-001351,RENT,深圳市罗湖区2室2厅南向精装房,深圳市,罗湖区,桃源居,和平路13号,,,8048.64,68.15,2,2,2室2厅,SOUTH,中楼层/共37层,MIDDLE,37,REFINED,公交线路较多，生活配套完善,2026-06-07,SYNTHETIC_CSV_V1
SYN-RENT-001352,RENT,深圳市南山区3室2厅东南向毛坯房,深圳市,南山区,鸿荣源壹方中心,花园路62号,,,8110.77,119.78,3,2,3室2厅,SOUTHEAST,中楼层/共34层,MIDDLE,34,ROUGH,公园环绕，环境优美,2025-12-19,SYNTHETIC_CSV_V1
SYN-RENT-001353,RENT,深圳市福田区3室1厅南向其他装修房,深圳市,福田区,华侨城纯水岸,环城路159号,,,7257.01,100.64,3,1,3室1厅,SOUTH,高楼层/共33层,HIGH,33,OTHER,公园环绕，环境优美,2024-12-04,SYNTHETIC_CSV_V1
SYN-RENT-001354,RENT,深圳市龙岗区3室2厅多面采光精装房,深圳市,龙岗区,云栖花园,开发区大道99号,,,4968.17,77.14,3,2,3室2厅,MULTIPLE,低楼层/共6层,LOW,6,REFINED,临近商圈，购物便利,2026-08-17,SYNTHETIC_CSV_V1
SYN-RENT-001355,RENT,深圳市南山区4室3厅东南向精装房,深圳市,南山区,华润深圳湾悦府,和平路147号,,,18108.65,176.65,4,3,4室3厅,SOUTHEAST,中楼层/共34层,MIDDLE,34,REFINED,地铁口步行可达，交通便捷,2025-02-24,SYNTHETIC_CSV_V1
SYN-RENT-001356,RENT,深圳市盐田区3室2厅南向简装房,深圳市,盐田区,半岛城邦,工业大道94号,,,6629.29,118.27,3,2,3室2厅,SOUTH,,UNKNOWN,26,SIMPLE,公园环绕，环境优美,2024-04-08,SYNTHETIC_CSV_V1
SYN-RENT-001357,RENT,深圳市南山区2室2厅朝向未知简装房,深圳市,南山区,香蜜湖一号,工业大道171号,,,7861.16,87.53,2,2,2室2厅,UNKNOWN,高楼层/共13层,HIGH,13,SIMPLE,公交线路较多，生活配套完善,2026-03-07,SYNTHETIC_CSV_V1
SYN-RENT-001358,RENT,深圳市南山区4室3厅南向精装房,深圳市,南山区,蔚蓝海岸,朝阳街107号,,,18548.87,202.74,4,3,4室3厅,SOUTH,低楼层/共20层,LOW,20,REFINED,公交线路较多，生活配套完善,2025-10-01,SYNTHETIC_CSV_V1
SYN-RENT-001359,RENT,深圳市罗湖区2室2厅西北向简装房,深圳市,罗湖区,龙华金茂府,花园路152号,,,7043.15,77.04,2,2,2室2厅,NORTHWEST,高楼层/共45层,HIGH,45,SIMPLE,公交线路较多，生活配套完善,2024-01-29,SYNTHETIC_CSV_V1
SYN-RENT-001360,RENT,深圳市宝安区4室3厅北向精装房,深圳市,宝安区,鸿荣源壹方中心,环城路5号,,,13715.59,205.66,4,3,4室3厅,NORTH,高楼层/共43层,HIGH,43,REFINED,靠近产业园，通勤方便,2025-04-18,SYNTHETIC_CSV_V1
SYN-RENT-001361,RENT,深圳市南山区2室2厅西北向精装房,深圳市,南山区,蔚蓝海岸,开发区大道141号,,,9586.68,94.69,2,2,2室2厅,NORTHWEST,高楼层/共27层,HIGH,27,REFINED,公交线路较多，生活配套完善,2024-09-18,SYNTHETIC_CSV_V1
SYN-RENT-001362,RENT,深圳市罗湖区4室3厅西北向精装房,深圳市,罗湖区,恒裕滨城,,,,15387.69,147.77,4,3,4室3厅,NORTHWEST,中楼层/共9层,MIDDLE,9,REFINED,小区绿化好，安静宜居,2025-06-27,SYNTHETIC_CSV_V1
SYN-RENT-001363,RENT,深圳市福田区3室2厅西南向精装房,深圳市,福田区,华润深圳湾悦府,友谊路101号,,,12233.93,101.04,3,2,3室2厅,SOUTHWEST,中楼层/共35层,MIDDLE,35,REFINED,近地铁，周边有商场和学校,2024-12-20,SYNTHETIC_CSV_V1
SYN-RENT-001364,RENT,深圳市罗湖区3室2厅西向简装房,深圳市,罗湖区,龙华金茂府,长安街138号,,,8717.7,90.55,3,2,3室2厅,WEST,中楼层/共24层,MIDDLE,24,SIMPLE,靠近医院，生活便利,2025-03-19,SYNTHETIC_CSV_V1
SYN-RENT-001365,RENT,深圳市宝安区2室2厅西南向精装房,深圳市,宝安区,幸福里,,,,6031.71,91.69,2,2,2室2厅,SOUTHWEST,中楼层/共20层,MIDDLE,20,REFINED,靠近医院，生活便利,2025-11-07,SYNTHETIC_CSV_V1
SYN-RENT-001366,RENT,深圳市福田区3室1厅多面采光未知装修房,深圳市,福田区,华侨城纯水岸,开发区大道98号,,,8739.41,136.56,3,1,3室1厅,MULTIPLE,低楼层/共26层,LOW,26,UNKNOWN,近地铁，周边有商场和学校,2025-07-05,SYNTHETIC_CSV_V1
SYN-RENT-001367,RENT,深圳市龙岗区2室2厅西向精装房,深圳市,龙岗区,云栖花园,学府路98号,,,3789.62,65.05,2,2,2室2厅,WEST,低楼层/共7层,LOW,7,REFINED,靠近产业园，通勤方便,2024-02-06,SYNTHETIC_CSV_V1
SYN-RENT-001368,RENT,深圳市龙岗区2室2厅东南向简装房,深圳市,龙岗区,翠竹苑,工业大道169号,,,3950.58,65.92,2,2,2室2厅,SOUTHEAST,中楼层/共17层,MIDDLE,17,SIMPLE,靠近产业园，通勤方便,2024-03-30,SYNTHETIC_CSV_V1
SYN-RENT-001369,RENT,深圳市盐田区3室2厅西南向豪装房,深圳市,盐田区,万科城,新城路123号,,,10418.58,117.74,3,2,3室2厅,SOUTHWEST,高楼层/共29层,HIGH,29,LUXURY,临近商圈，购物便利,2024-11-20,SYNTHETIC_CSV_V1
SYN-RENT-001370,RENT,深圳市宝安区2室2厅东南向精装房,深圳市,宝安区,星河盛世,开发区大道27号,,,3762.16,58.45,2,2,2室2厅,SOUTHEAST,低楼层/共23层,LOW,23,REFINED,社区环境安静，附近有公园,2025-05-10,SYNTHETIC_CSV_V1
SYN-RENT-001371,RENT,深圳市罗湖区5室3厅南向简装房,深圳市,罗湖区,半岛城邦,,,,22721.39,239.47,5,3,5室3厅,SOUTH,高楼层/共45层,HIGH,45,SIMPLE,地铁口步行可达，交通便捷,2026-03-19,SYNTHETIC_CSV_V1
SYN-RENT-001372,RENT,深圳市南山区3室2厅多面采光精装房,深圳市,南山区,深圳湾一号,环城路89号,,,15364.58,129.92,3,2,3室2厅,MULTIPLE,中楼层/共6层,MIDDLE,6,REFINED,小区绿化好，安静宜居,2024-10-03,SYNTHETIC_CSV_V1
SYN-RENT-001373,RENT,深圳市南山区4室3厅朝向未知简装房,深圳市,南山区,佳兆业城市广场,,,,11252.07,116.30,4,3,4室3厅,UNKNOWN,中楼层/共18层,MIDDLE,18,SIMPLE,靠近产业园，通勤方便,2024-11-01,SYNTHETIC_CSV_V1
SYN-RENT-001374,RENT,深圳市南山区3室2厅东南向毛坯房,深圳市,南山区,金地梅陇镇,建设路127号,,,7352.19,101.33,3,2,3室2厅,SOUTHEAST,中楼层/共44层,MIDDLE,44,ROUGH,靠近医院，生活便利,2026-08-02,SYNTHETIC_CSV_V1
SYN-RENT-001375,RENT,深圳市盐田区2室2厅东向简装房,深圳市,盐田区,佳兆业城市广场,环城路197号,,,2882.36,52.22,2,2,2室2厅,EAST,中楼层/共17层,MIDDLE,17,SIMPLE,周边教育资源丰富,2025-05-31,SYNTHETIC_CSV_V1
SYN-RENT-001376,RENT,深圳市福田区3室1厅东向精装房,深圳市,福田区,云栖花园,和平路132号,,,11192.83,94.44,3,1,3室1厅,EAST,中楼层/共26层,MIDDLE,26,REFINED,公园环绕，环境优美,2025-01-18,SYNTHETIC_CSV_V1
SYN-RENT-001377,RENT,深圳市盐田区3室2厅多面采光精装房,深圳市,盐田区,华润深圳湾悦府,友谊路154号,,,4157.73,77.65,3,2,3室2厅,MULTIPLE,低楼层/共36层,LOW,36,REFINED,靠近产业园，通勤方便,2024-10-07,SYNTHETIC_CSV_V1
SYN-RENT-001378,RENT,深圳市南山区3室2厅东向精装房,深圳市,南山区,翠竹苑,环城路115号,,,9274.22,91.10,3,2,3室2厅,EAST,中楼层/共35层,MIDDLE,35,REFINED,社区环境安静，附近有公园,2024-01-08,SYNTHETIC_CSV_V1
SYN-RENT-001379,RENT,深圳市龙岗区3室1厅多面采光简装房,深圳市,龙岗区,香蜜湖一号,解放路17号,,,5694.03,113.04,3,1,3室1厅,MULTIPLE,,UNKNOWN,20,SIMPLE,临近商圈，购物便利,2024-07-02,SYNTHETIC_CSV_V1
SYN-RENT-001380,RENT,深圳市龙华区2室2厅多面采光精装房,深圳市,龙华区,万科广场,友谊路165号,,,4742.97,82.12,2,2,2室2厅,MULTIPLE,低楼层/共28层,LOW,28,REFINED,靠近医院，生活便利,2025-02-04,SYNTHETIC_CSV_V1
SYN-RENT-001381,RENT,深圳市南山区4室2厅多面采光精装房,深圳市,南山区,蔚蓝海岸,解放路152号,,,13040.2,133.59,4,2,4室2厅,MULTIPLE,低楼层/共26层,LOW,26,REFINED,社区环境安静，附近有公园,2025-03-28,SYNTHETIC_CSV_V1
SYN-RENT-001382,RENT,深圳市龙岗区3室1厅西向精装房,深圳市,龙岗区,半岛城邦,中山路63号,,,6853.18,94.92,3,1,3室1厅,WEST,高楼层/共45层,HIGH,45,REFINED,社区环境安静，附近有公园,2026-01-02,SYNTHETIC_CSV_V1
SYN-RENT-001383,RENT,深圳市南山区1室1厅东南向精装房,深圳市,南山区,海上世界双玺,建设路73号,,,3605.0,34.08,1,1,1室1厅,SOUTHEAST,,UNKNOWN,28,REFINED,临近商圈，购物便利,2024-10-07,SYNTHETIC_CSV_V1
SYN-RENT-001384,RENT,深圳市盐田区1室1厅南向简装房,深圳市,盐田区,深圳湾一号,和平路129号,,,3117.35,62.52,1,1,1室1厅,SOUTH,低楼层/共39层,LOW,39,SIMPLE,社区环境安静，附近有公园,2026-03-24,SYNTHETIC_CSV_V1
SYN-RENT-001385,RENT,深圳市南山区3室2厅多面采光简装房,深圳市,南山区,翠竹苑,友谊路102号,,,9192.39,106.00,3,2,3室2厅,MULTIPLE,低楼层/共29层,LOW,29,SIMPLE,公交线路较多，生活配套完善,2024-12-22,SYNTHETIC_CSV_V1
SYN-RENT-001386,RENT,深圳市南山区3室2厅多面采光精装房,深圳市,南山区,华侨城纯水岸,朝阳街104号,,,10929.67,121.15,3,2,3室2厅,MULTIPLE,高楼层/共45层,HIGH,45,REFINED,地铁口步行可达，交通便捷,2025-05-11,SYNTHETIC_CSV_V1
SYN-RENT-001387,RENT,深圳市宝安区3室2厅南向精装房,深圳市,宝安区,金地梅陇镇,文化路105号,,,6160.85,120.01,3,2,3室2厅,SOUTH,低楼层/共43层,LOW,43,REFINED,公交线路较多，生活配套完善,2025-06-08,SYNTHETIC_CSV_V1
SYN-RENT-001388,RENT,深圳市罗湖区4室2厅南向精装房,深圳市,罗湖区,万科广场,科技大道20号,,,18774.63,196.48,4,2,4室2厅,SOUTH,中楼层/共33层,MIDDLE,33,REFINED,周边教育资源丰富,2025-01-31,SYNTHETIC_CSV_V1
SYN-RENT-001389,RENT,深圳市宝安区4室2厅朝向未知简装房,深圳市,宝安区,恒裕滨城,中山路39号,,,9960.25,169.82,4,2,4室2厅,UNKNOWN,,UNKNOWN,8,SIMPLE,社区环境安静，附近有公园,2024-12-20,SYNTHETIC_CSV_V1
SYN-RENT-001390,RENT,深圳市龙华区3室2厅西向简装房,深圳市,龙华区,佳兆业城市广场,长安街27号,,,5387.34,99.69,3,2,3室2厅,WEST,低楼层/共10层,LOW,10,SIMPLE,靠近产业园，通勤方便,2024-08-16,SYNTHETIC_CSV_V1
SYN-RENT-001391,RENT,深圳市罗湖区1室1厅西北向简装房,深圳市,罗湖区,万科城,建设路177号,,,5618.15,53.09,1,1,1室1厅,NORTHWEST,中楼层/共36层,MIDDLE,36,SIMPLE,社区环境安静，附近有公园,2025-09-12,SYNTHETIC_CSV_V1
SYN-RENT-001392,RENT,深圳市福田区5室3厅南向精装房,深圳市,福田区,鸿荣源壹方中心,友谊路161号,,,18086.07,185.70,5,3,5室3厅,SOUTH,中楼层/共43层,MIDDLE,43,REFINED,临近商圈，购物便利,2026-05-31,SYNTHETIC_CSV_V1
SYN-RENT-001393,RENT,深圳市福田区3室2厅北向简装房,深圳市,福田区,龙光城,新城路50号,,,13041.12,128.18,3,2,3室2厅,NORTH,高楼层/共23层,HIGH,23,SIMPLE,近地铁，周边有商场和学校,2025-03-17,SYNTHETIC_CSV_V1
SYN-RENT-001394,RENT,深圳市罗湖区3室2厅东南向毛坯房,深圳市,罗湖区,云栖花园,文化路166号,,,6491.27,87.60,3,2,3室2厅,SOUTHEAST,高楼层/共29层,HIGH,29,ROUGH,周边教育资源丰富,2024-09-24,SYNTHETIC_CSV_V1
SYN-RENT-001395,RENT,深圳市福田区3室2厅南向精装房,深圳市,福田区,深业上城,解放路176号,,,15444.68,145.60,3,2,3室2厅,SOUTH,中楼层/共31层,MIDDLE,31,REFINED,靠近产业园，通勤方便,2024-09-16,SYNTHETIC_CSV_V1
SYN-RENT-001396,RENT,深圳市龙华区1室1厅东北向精装房,深圳市,龙华区,星河丹堤,长安街44号,,,3939.2,64.02,1,1,1室1厅,NORTHEAST,中楼层/共42层,MIDDLE,42,REFINED,临近商圈，购物便利,2025-05-23,SYNTHETIC_CSV_V1
SYN-RENT-001397,RENT,深圳市龙华区3室2厅东南向简装房,深圳市,龙华区,绿景公馆1866,创新路140号,,,5888.54,105.62,3,2,3室2厅,SOUTHEAST,高楼层/共7层,HIGH,7,SIMPLE,近地铁，周边有商场和学校,2025-05-06,SYNTHETIC_CSV_V1
